0.000169 6781.91 166939 0.0706718 515.977 0.0418277 0.180302 0.0473394 0.726075 0.00445631 
0.00017 6778.46 166946 0.0706994 515.776 0.041921 0.180414 0.0472168 0.726038 0.00440993 
0.000171 6775.04 166953 0.0707267 515.576 0.0420134 0.180525 0.047094 0.726003 0.00436458 
0.000172 6771.65 166960 0.0707539 515.379 0.0421051 0.180635 0.046971 0.725969 0.00432021 
0.000173 6768.29 166968 0.0707807 515.183 0.0421959 0.180744 0.0468478 0.725936 0.00427682 
0.000174 6764.97 166975 0.0708074 514.989 0.042286 0.180852 0.0467246 0.725903 0.00423436 
0.000175 6761.67 166982 0.0708338 514.797 0.0423753 0.180959 0.0466012 0.725871 0.00419281 
0.000176 6758.41 166989 0.07086 514.607 0.0424638 0.181066 0.0464778 0.725841 0.00415215 
0.000177 6755.17 166995 0.070886 514.418 0.0425516 0.181171 0.0463543 0.72581 0.00411235 
0.000178 6751.97 167002 0.0709118 514.231 0.0426386 0.181276 0.0462308 0.725781 0.0040734 
0.000179 6748.79 167009 0.0709373 514.046 0.042725 0.18138 0.0461073 0.725752 0.00403526 
0.00018 6745.64 167016 0.0709627 513.862 0.0428105 0.181483 0.0459839 0.725724 0.00399792 
0.000181 6742.51 167022 0.0709878 513.68 0.0428954 0.181586 0.0458604 0.725697 0.00396136 
0.000182 6739.42 167029 0.0710128 513.5 0.0429796 0.181687 0.0457371 0.725671 0.00392555 
0.000183 6736.35 167035 0.0710375 513.321 0.0430631 0.181788 0.0456138 0.725645 0.00389047 
0.000184 6733.31 167042 0.0710621 513.143 0.0431459 0.181888 0.0454906 0.725619 0.00385611 
0.000185 6730.29 167048 0.0710865 512.967 0.0432281 0.181987 0.0453676 0.725595 0.00382244 
0.000186 6727.3 167055 0.0711107 512.793 0.0433096 0.182086 0.0452447 0.72557 0.00378946 
0.000187 6724.33 167061 0.0711346 512.62 0.0433905 0.182184 0.045122 0.725547 0.00375713 
0.000188 6721.39 167067 0.0711585 512.448 0.0434707 0.182281 0.0449994 0.725524 0.00372544 
0.000189 6718.47 167074 0.0711821 512.278 0.0435503 0.182377 0.044877 0.725501 0.00369438 
0.00019 6715.58 167080 0.0712055 512.109 0.0436293 0.182473 0.0447549 0.725479 0.00366393 
0.000191 6712.71 167086 0.0712288 511.942 0.0437077 0.182567 0.044633 0.725458 0.00363407 
0.000192 6709.86 167092 0.0712519 511.776 0.0437855 0.182662 0.0445113 0.725437 0.00360479 
0.000193 6707.03 167098 0.0712749 511.611 0.0438627 0.182755 0.0443898 0.725416 0.00357607 
0.000194 6704.23 167104 0.0712976 511.448 0.0439394 0.182848 0.0442686 0.725396 0.0035479 
0.000195 6701.45 167110 0.0713203 511.286 0.0440154 0.18294 0.0441477 0.725377 0.00352026 
0.000196 6698.7 167116 0.0713427 511.125 0.0440909 0.183031 0.0440271 0.725357 0.00349314 
0.000197 6695.96 167121 0.071365 510.965 0.0441659 0.183122 0.0439068 0.725339 0.00346653 
0.000198 6693.24 167127 0.0713871 510.807 0.0442403 0.183212 0.0437869 0.72532 0.00344042 
0.000199 6690.55 167133 0.0714091 510.65 0.0443141 0.183302 0.0436672 0.725302 0.00341478 
0.0002 6687.88 167139 0.0714309 510.494 0.0443875 0.18339 0.0435479 0.725285 0.00338961 
0.000201 6685.22 167144 0.0714526 510.339 0.0444603 0.183479 0.0434289 0.725267 0.0033649 
0.000202 6682.59 167150 0.0714741 510.185 0.0445326 0.183566 0.0433103 0.72525 0.00334064 
0.000203 6679.98 167155 0.0714955 510.033 0.0446044 0.183653 0.0431921 0.725234 0.0033168 
0.000204 6677.38 167161 0.0715167 509.881 0.0446757 0.183739 0.0430742 0.725218 0.0032934 
0.000205 6674.81 167166 0.0715378 509.731 0.0447465 0.183825 0.0429567 0.725202 0.0032704 
0.000206 6672.25 167172 0.0715588 509.581 0.0448168 0.18391 0.0428396 0.725186 0.0032478 
0.000207 6669.71 167177 0.0715796 509.433 0.0448866 0.183994 0.0427229 0.725171 0.0032256 
0.000208 6667.19 167183 0.0716003 509.286 0.044956 0.184078 0.0426066 0.725155 0.00320378 
0.000209 6664.69 167188 0.0716208 509.14 0.0450249 0.184161 0.0424907 0.725141 0.00318233 
0.00021 6662.21 167193 0.0716413 508.995 0.0450934 0.184244 0.0423753 0.725126 0.00316125 
0.000211 6659.74 167198 0.0716616 508.851 0.0451614 0.184326 0.0422602 0.725112 0.00314052 
0.000212 6657.29 167204 0.0716817 508.708 0.0452289 0.184408 0.0421456 0.725098 0.00312014 
0.000213 6654.86 167209 0.0717017 508.565 0.0452961 0.184489 0.0420315 0.725084 0.00310009 
0.000214 6652.45 167214 0.0717217 508.424 0.0453627 0.184569 0.0419178 0.72507 0.00308037 
0.000215 6650.05 167219 0.0717414 508.284 0.045429 0.184649 0.0418045 0.725057 0.00306098 
0.000216 6647.67 167224 0.0717611 508.145 0.0454949 0.184728 0.0416917 0.725044 0.00304189 
0.000217 6645.3 167229 0.0717807 508.006 0.0455603 0.184807 0.0415794 0.725031 0.00302312 
0.000218 6642.95 167234 0.0718001 507.869 0.0456253 0.184885 0.0414675 0.725018 0.00300464 
0.000219 6640.62 167239 0.0718194 507.732 0.0456899 0.184962 0.0413561 0.725005 0.00298645 
0.00022 6638.3 167244 0.0718386 507.597 0.0457541 0.185039 0.0412451 0.724993 0.00296855 
0.000221 6636 167249 0.0718577 507.462 0.045818 0.185116 0.0411346 0.724981 0.00295093 
0.000222 6633.71 167254 0.0718766 507.328 0.0458814 0.185192 0.0410246 0.724968 0.00293357 
0.000223 6631.44 167259 0.0718955 507.195 0.0459445 0.185267 0.0409151 0.724957 0.00291648 
0.000224 6629.18 167264 0.0719142 507.063 0.0460071 0.185342 0.0408061 0.724945 0.00289965 
0.000225 6626.94 167268 0.0719329 506.931 0.0460694 0.185417 0.0406976 0.724933 0.00288308 
0.000226 6624.71 167273 0.0719514 506.801 0.0461314 0.185491 0.0405895 0.724922 0.00286675 
0.000227 6622.5 167278 0.0719699 506.671 0.046193 0.185564 0.040482 0.72491 0.00285066 
0.000228 6620.3 167283 0.0719882 506.542 0.0462542 0.185637 0.0403749 0.724899 0.0028348 
0.000229 6618.11 167287 0.0720064 506.414 0.0463151 0.18571 0.0402684 0.724888 0.00281918 
0.00023 6615.94 167292 0.0720245 506.286 0.0463756 0.185781 0.0401623 0.724877 0.00280378 
0.000231 6613.78 167297 0.0720426 506.16 0.0464358 0.185853 0.0400567 0.724866 0.0027886 
0.000232 6611.63 167301 0.0720605 506.034 0.0464956 0.185924 0.0399517 0.724855 0.00277364 
0.000233 6609.5 167306 0.0720783 505.908 0.0465551 0.185994 0.0398471 0.724844 0.00275889 
0.000234 6607.38 167310 0.0720961 505.784 0.0466143 0.186064 0.0397431 0.724834 0.00274434 
0.000235 6605.27 167315 0.0721137 505.66 0.0466732 0.186134 0.0396395 0.724823 0.00272999 
0.000236 6603.18 167319 0.0721312 505.537 0.0467317 0.186203 0.0395365 0.724813 0.00271584 
0.000237 6601.1 167324 0.0721487 505.415 0.0467899 0.186272 0.039434 0.724803 0.00270189 
0.000238 6599.03 167328 0.0721661 505.293 0.0468478 0.18634 0.0393319 0.724792 0.00268812 
0.000239 6596.97 167333 0.0721833 505.172 0.0469054 0.186408 0.0392304 0.724782 0.00267453 
0.00024 6594.93 167337 0.0722005 505.052 0.0469627 0.186475 0.0391294 0.724772 0.00266113 
0.000241 6592.9 167341 0.0722176 504.933 0.0470197 0.186542 0.0390289 0.724762 0.0026479 
0.000242 6590.88 167346 0.0722346 504.814 0.0470764 0.186608 0.0389289 0.724752 0.00263484 
0.000243 6588.87 167350 0.0722515 504.696 0.0471328 0.186674 0.0388294 0.724742 0.00262195 
0.000244 6586.87 167354 0.0722684 504.578 0.0471888 0.18674 0.0387305 0.724732 0.00260923 
0.000245 6584.88 167359 0.0722851 504.461 0.0472447 0.186805 0.038632 0.724722 0.00259667 
0.000246 6582.91 167363 0.0723018 504.345 0.0473002 0.186869 0.038534 0.724712 0.00258426 
0.000247 6580.95 167367 0.0723184 504.229 0.0473554 0.186933 0.0384366 0.724703 0.00257202 
0.000248 6579 167371 0.0723349 504.114 0.0474104 0.186997 0.0383396 0.724693 0.00255992 
0.000249 6577.05 167375 0.0723513 504 0.0474651 0.187061 0.0382432 0.724683 0.00254797 
0.00025 6575.12 167380 0.0723677 503.886 0.0475195 0.187124 0.0381473 0.724674 0.00253617 
0.000251 6573.2 167384 0.0723839 503.772 0.0475737 0.187186 0.0380518 0.724664 0.00252451 
0.000252 6571.3 167388 0.0724001 503.66 0.0476276 0.187248 0.0379569 0.724654 0.00251299 
0.000253 6569.4 167392 0.0724162 503.548 0.0476812 0.18731 0.0378625 0.724645 0.00250161 
0.000254 6567.51 167396 0.0724323 503.436 0.0477345 0.187371 0.0377685 0.724635 0.00249036 
0.000255 6565.63 167400 0.0724482 503.325 0.0477877 0.187432 0.0376751 0.724626 0.00247924 
0.000256 6563.76 167404 0.0724641 503.215 0.0478405 0.187493 0.0375822 0.724616 0.00246826 
0.000257 6561.91 167408 0.0724799 503.105 0.0478931 0.187553 0.0374898 0.724607 0.0024574 
0.000258 6560.06 167412 0.0724957 502.996 0.0479455 0.187613 0.0373978 0.724597 0.00244666 
0.000259 6558.22 167416 0.0725114 502.887 0.0479976 0.187672 0.0373064 0.724588 0.00243604 
0.00026 6556.39 167420 0.072527 502.779 0.0480495 0.187731 0.0372154 0.724579 0.00242555 
0.000261 6554.57 167424 0.0725425 502.671 0.0481011 0.18779 0.037125 0.724569 0.00241517 
0.000262 6552.76 167428 0.0725579 502.564 0.0481525 0.187848 0.037035 0.72456 0.00240491 
0.000263 6550.96 167432 0.0725733 502.458 0.0482037 0.187906 0.0369455 0.72455 0.00239475 
0.000264 6549.17 167435 0.0725887 502.352 0.0482546 0.187963 0.0368565 0.724541 0.00238471 
0.000265 6547.39 167439 0.0726039 502.246 0.0483053 0.18802 0.036768 0.724532 0.00237478 
0.000266 6545.62 167443 0.0726191 502.141 0.0483558 0.188077 0.03668 0.724522 0.00236496 
0.000267 6543.86 167447 0.0726342 502.037 0.048406 0.188133 0.0365925 0.724513 0.00235524 
