-----------------------------------------------------------------------
NEUTRAL-NEUTRAL and NEUTRAL-ION interactions
-----------------------------------------------------------------------
 Fit coefficients for the reduced collision integrals and ratios:
 -Q11IJ = pi *sigmaIJ**2 *omegastar11IJ, AstarIJ, BstarIJ and CstarIJ.
 Formula of the type:
 -Q11IJ = 1.D-20 *EXP( C1*lnT**3 +C2*lnT**2 +C3*lnT +C4 ) in m^2
 -AstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)
 -BstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)
 -CstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)

ATTENTION, the present data are: Q11IJ, Q22IJ, BstarIJ, 0.D0

  -0.6850202E-02   0.2252838E+00  -0.2723928E+01   0.1523161E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-A2R5X.
  -0.8391939E-02   0.2528055E+00  -0.2880387E+01   0.1541512E+02
  -0.6850202E-02   0.2252838E+00  -0.2723928E+01   0.1523161E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-A2R5C2H.
  -0.7034919E-02   0.2250286E+00  -0.2701456E+01   0.1515547E+02
  -0.4664935E-02   0.1791796E+00  -0.2411464E+01   0.1465165E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-A2R5C2HX.
  -0.7034919E-02   0.2250286E+00  -0.2701456E+01   0.1515547E+02
  -0.4664935E-02   0.1791796E+00  -0.2411464E+01   0.1465165E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-A1C2H2.
  -0.9747459E-02   0.2813417E+00  -0.3072515E+01   0.1576063E+02
  -0.8729650E-02   0.2652650E+00  -0.2998139E+01   0.1577034E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-O-C6H4.
  -0.1379478E-01   0.3621510E+00  -0.3573108E+01   0.1647616E+02
  -0.1500280E-01   0.3943969E+00  -0.3843116E+01   0.1729156E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-C-C6H5O.
  -0.1301064E-01   0.3466258E+00  -0.3478038E+01   0.1634375E+02
  -0.1387067E-01   0.3714262E+00  -0.3695913E+01   0.1703970E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-OA1CH3.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-HOA1CH3.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H2-A1CH2.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C4H3.
  -0.1470391E-01   0.3790734E+00  -0.3665267E+01   0.1655121E+02
  -0.1645216E-01   0.4228360E+00  -0.4015584E+01   0.1754983E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C6H2.
  -0.1388442E-01   0.3639043E+00  -0.3583632E+01   0.1646464E+02
  -0.1513302E-01   0.3970170E+00  -0.3859698E+01   0.1729389E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C5H6.
  -0.1388442E-01   0.3639043E+00  -0.3583632E+01   0.1646464E+02
  -0.1513302E-01   0.3970170E+00  -0.3859698E+01   0.1729389E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C6H6.
  -0.1271730E-01   0.3410004E+00  -0.3445710E+01   0.1624730E+02
  -0.1336254E-01   0.3611486E+00  -0.3630505E+01   0.1686602E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C6H5.
  -0.1379478E-01   0.3621510E+00  -0.3573108E+01   0.1647616E+02
  -0.1500280E-01   0.3943969E+00  -0.3843116E+01   0.1729156E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C6H5OH.
  -0.1301064E-01   0.3466258E+00  -0.3478038E+01   0.1634375E+02
  -0.1387067E-01   0.3714262E+00  -0.3695913E+01   0.1703970E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A2C2HB.
  -0.8391939E-02   0.2528055E+00  -0.2880387E+01   0.1541512E+02
  -0.6850202E-02   0.2252838E+00  -0.2723928E+01   0.1523161E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A2C2HBY.
  -0.8391939E-02   0.2528055E+00  -0.2880387E+01   0.1541512E+02
  -0.6850202E-02   0.2252838E+00  -0.2723928E+01   0.1523161E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-HCCCHO.
  -0.1314507E-01   0.3492804E+00  -0.3494215E+01   0.1609407E+02
  -0.1407065E-01   0.3754888E+00  -0.3721996E+01   0.1681284E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C5H4CH2.
  -0.1271730E-01   0.3410004E+00  -0.3445710E+01   0.1624730E+02
  -0.1336254E-01   0.3611486E+00  -0.3630505E+01   0.1686602E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A1CH3.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A1C2H.
  -0.1165409E-01   0.3202974E+00  -0.3323208E+01   0.1615181E+02
  -0.1155672E-01   0.3242984E+00  -0.3392685E+01   0.1650003E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A1C2HY.
  -0.1165409E-01   0.3202974E+00  -0.3323208E+01   0.1615181E+02
  -0.1155672E-01   0.3242984E+00  -0.3392685E+01   0.1650003E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A2R5.
  -0.8391939E-02   0.2528055E+00  -0.2880387E+01   0.1541512E+02
  -0.6850202E-02   0.2252838E+00  -0.2723928E+01   0.1523161E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A2R5X.
  -0.8391939E-02   0.2528055E+00  -0.2880387E+01   0.1541512E+02
  -0.6850202E-02   0.2252838E+00  -0.2723928E+01   0.1523161E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A2R5C2H.
  -0.7034919E-02   0.2250286E+00  -0.2701456E+01   0.1515547E+02
  -0.4664935E-02   0.1791796E+00  -0.2411464E+01   0.1465165E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A2R5C2HX.
  -0.7034919E-02   0.2250286E+00  -0.2701456E+01   0.1515547E+02
  -0.4664935E-02   0.1791796E+00  -0.2411464E+01   0.1465165E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A1C2H2.
  -0.9747459E-02   0.2813417E+00  -0.3072515E+01   0.1576063E+02
  -0.8729650E-02   0.2652650E+00  -0.2998139E+01   0.1577034E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-O-C6H4.
  -0.1379478E-01   0.3621510E+00  -0.3573108E+01   0.1647616E+02
  -0.1500280E-01   0.3943969E+00  -0.3843116E+01   0.1729156E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-C-C6H5O.
  -0.1301064E-01   0.3466258E+00  -0.3478038E+01   0.1634375E+02
  -0.1387067E-01   0.3714262E+00  -0.3695913E+01   0.1703970E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-OA1CH3.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-HOA1CH3.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C4H3-A1CH2.
  -0.1231251E-01   0.3332036E+00  -0.3400545E+01   0.1626729E+02
  -0.1265777E-01   0.3468443E+00  -0.3538991E+01   0.1677762E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C6H2.
  -0.1275361E-01   0.3417027E+00  -0.3449816E+01   0.1625146E+02
  -0.1342408E-01   0.3623971E+00  -0.3638495E+01   0.1687925E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C5H6.
  -0.1275361E-01   0.3417027E+00  -0.3449816E+01   0.1625146E+02
  -0.1342408E-01   0.3623971E+00  -0.3638495E+01   0.1687925E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C6H6.
  -0.1165675E-01   0.3203496E+00  -0.3323522E+01   0.1606416E+02
  -0.1156117E-01   0.3243897E+00  -0.3393279E+01   0.1641304E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C6H5.
  -0.1267409E-01   0.3401657E+00  -0.3440842E+01   0.1626669E+02
  -0.1328885E-01   0.3596537E+00  -0.3620943E+01   0.1687446E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C6H5OH.
  -0.1200858E-01   0.3272675E+00  -0.3365232E+01   0.1618275E+02
  -0.1214178E-01   0.3362940E+00  -0.3470697E+01   0.1661564E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A2C2HB.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A2C2HBY.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-HCCCHO.
  -0.1213731E-01   0.3298023E+00  -0.3380537E+01   0.1593135E+02
  -0.1235608E-01   0.3406909E+00  -0.3499313E+01   0.1639549E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C5H4CH2.
  -0.1165675E-01   0.3203496E+00  -0.3323522E+01   0.1606416E+02
  -0.1156117E-01   0.3243897E+00  -0.3393279E+01   0.1641304E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A1CH3.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A1C2H.
  -0.1016311E-01   0.2900026E+00  -0.3130016E+01   0.1579747E+02
  -0.9312053E-02   0.2775646E+00  -0.3081713E+01   0.1586851E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A1C2HY.
  -0.1016311E-01   0.2900026E+00  -0.3130016E+01   0.1579747E+02
  -0.9312053E-02   0.2775646E+00  -0.3081713E+01   0.1586851E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A2R5.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A2R5X.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A2R5C2H.
  -0.5276709E-02   0.1881327E+00  -0.2455465E+01   0.1466505E+02
  -0.1906805E-02   0.1201328E+00  -0.2003940E+01   0.1377356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A2R5C2HX.
  -0.5276709E-02   0.1881327E+00  -0.2455465E+01   0.1466505E+02
  -0.1906805E-02   0.1201328E+00  -0.2003940E+01   0.1377356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A1C2H2.
  -0.7865019E-02   0.2419573E+00  -0.2809733E+01   0.1523111E+02
  -0.6039946E-02   0.2081760E+00  -0.2607753E+01   0.1493865E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-O-C6H4.
  -0.1267409E-01   0.3401657E+00  -0.3440842E+01   0.1626669E+02
  -0.1328885E-01   0.3596537E+00  -0.3620943E+01   0.1687446E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-C-C6H5O.
  -0.1200858E-01   0.3272675E+00  -0.3365232E+01   0.1618275E+02
  -0.1214178E-01   0.3362940E+00  -0.3470697E+01   0.1661564E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-OA1CH3.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-HOA1CH3.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C6H2-A1CH2.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-C5H6.
  -0.1275361E-01   0.3417027E+00  -0.3449816E+01   0.1625146E+02
  -0.1342408E-01   0.3623971E+00  -0.3638495E+01   0.1687925E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-C6H6.
  -0.1165675E-01   0.3203496E+00  -0.3323522E+01   0.1606416E+02
  -0.1156117E-01   0.3243897E+00  -0.3393279E+01   0.1641304E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-C6H5.
  -0.1267409E-01   0.3401657E+00  -0.3440842E+01   0.1626669E+02
  -0.1328885E-01   0.3596537E+00  -0.3620943E+01   0.1687446E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-C6H5OH.
  -0.1200858E-01   0.3272675E+00  -0.3365232E+01   0.1618275E+02
  -0.1214178E-01   0.3362940E+00  -0.3470697E+01   0.1661564E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A2C2HB.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A2C2HBY.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-HCCCHO.
  -0.1213731E-01   0.3298023E+00  -0.3380537E+01   0.1593135E+02
  -0.1235608E-01   0.3406909E+00  -0.3499313E+01   0.1639549E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-C5H4CH2.
  -0.1165675E-01   0.3203496E+00  -0.3323522E+01   0.1606416E+02
  -0.1156117E-01   0.3243897E+00  -0.3393279E+01   0.1641304E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A1CH3.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A1C2H.
  -0.1016311E-01   0.2900026E+00  -0.3130016E+01   0.1579747E+02
  -0.9312053E-02   0.2775646E+00  -0.3081713E+01   0.1586851E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A1C2HY.
  -0.1016311E-01   0.2900026E+00  -0.3130016E+01   0.1579747E+02
  -0.9312053E-02   0.2775646E+00  -0.3081713E+01   0.1586851E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A2R5.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A2R5X.
  -0.6754330E-02   0.2192413E+00  -0.2663913E+01   0.1500907E+02
  -0.4196945E-02   0.1692413E+00  -0.2343645E+01   0.1443255E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A2R5C2H.
  -0.5276709E-02   0.1881327E+00  -0.2455465E+01   0.1466505E+02
  -0.1906805E-02   0.1201328E+00  -0.2003940E+01   0.1377356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A2R5C2HX.
  -0.5276709E-02   0.1881327E+00  -0.2455465E+01   0.1466505E+02
  -0.1906805E-02   0.1201328E+00  -0.2003940E+01   0.1377356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-A1C2H2.
  -0.7865019E-02   0.2419573E+00  -0.2809733E+01   0.1523111E+02
  -0.6039946E-02   0.2081760E+00  -0.2607753E+01   0.1493865E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-O-C6H4.
  -0.1267409E-01   0.3401657E+00  -0.3440842E+01   0.1626669E+02
  -0.1328885E-01   0.3596537E+00  -0.3620943E+01   0.1687446E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-C-C6H5O.
  -0.1200858E-01   0.3272675E+00  -0.3365232E+01   0.1618275E+02
  -0.1214178E-01   0.3362940E+00  -0.3470697E+01   0.1661564E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-OA1CH3.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .C5H6-HOA1CH3.
  -0.1111146E-01   0.3094479E+00  -0.3255872E+01   0.1603095E+02
  -0.1070129E-01   0.3066270E+00  -0.3276470E+01   0.1626412E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
